,extraversion,neuroticism,agreeableness,conscientiousness,interview,openness,id,split,YouTubeID,Ethnicity,Gender,age_group,gender_eth,gender_age,extraversion_binary,neuroticism_binary,agreeableness_binary,conscientiousness_binary,openness_binary,interview_binary
2983,0.5140186915887851,0.65625,0.5274725274725275,0.6990291262135921,0.6261682242990654,0.6777777777777777,YwsVpkumbJc.002.mp4,training,YwsVpkumbJc,2,2,2,2_2,2_2,1,1,0,1,1,1
2984,0.13084112149532712,0.29166666666666663,0.4395604395604395,0.22330097087378642,0.2616822429906542,0.33333333333333337,mhF4kYTlVUE.000.mp4,training,mhF4kYTlVUE,1,1,1,1_1,1_1,0,0,0,0,0,0
2985,0.6355140186915887,0.625,0.7142857142857143,0.7475728155339806,0.7383177570093457,0.6888888888888889,ldq15dfuaLg.001.mp4,training,ldq15dfuaLg,1,2,1,2_1,2_1,1,1,1,1,1,1
2986,0.4485981308411215,0.4375,0.5384615384615384,0.42718446601941745,0.4485981308411215,0.5111111111111111,KAGTaM0Z9tA.001.mp4,training,KAGTaM0Z9tA,1,1,1,1_1,1_1,0,0,0,0,0,0
2987,0.22429906542056074,0.1666666666666666,0.1978021978021978,0.1941747572815534,0.21495327102803735,0.5777777777777777,-R2SZu3SYgM.000.mp4,training,-R2SZu3SYgM,1,2,2,2_1,2_2,0,0,0,0,1,0
2988,0.4205607476635514,0.59375,0.5494505494505494,0.5436893203883495,0.5794392523364486,0.5888888888888889,yRVvI1x2DBI.005.mp4,training,yRVvI1x2DBI,1,1,1,1_1,1_1,0,1,1,1,1,1
2989,0.4299065420560748,0.45833333333333337,0.5164835164835165,0.5339805825242718,0.5046728971962616,0.5888888888888889,zrdxHERn628.003.mp4,training,zrdxHERn628,1,2,1,2_1,2_1,0,0,0,1,1,1
2990,0.6355140186915887,0.6041666666666666,0.5824175824175825,0.7961165048543688,0.7102803738317757,0.6444444444444444,yrToGVRf27U.003.mp4,training,yrToGVRf27U,1,2,2,2_1,2_2,1,1,1,1,1,1
2991,0.29906542056074764,0.29166666666666663,0.3736263736263736,0.3203883495145631,0.2803738317757009,0.34444444444444444,--Ymqszjv54.005.mp4,training,--Ymqszjv54,1,1,1,1_1,1_1,0,0,0,0,0,0
2992,0.4112149532710281,0.5625,0.5274725274725275,0.3883495145631068,0.4299065420560747,0.5777777777777777,Cl5jhuLQ9Dg.001.mp4,training,Cl5jhuLQ9Dg,1,1,1,1_1,1_1,0,1,0,0,1,0
2993,0.4953271028037384,0.5625,0.6593406593406592,0.7184466019417477,0.6074766355140186,0.5444444444444444,KVepk_9iPEU.002.mp4,training,KVepk_9iPEU,1,1,2,1_1,1_2,1,1,1,1,0,1
2994,0.4579439252336449,0.5,0.5494505494505494,0.6019417475728155,0.4485981308411215,0.5444444444444444,bYXRyimxh7A.004.mp4,training,bYXRyimxh7A,1,2,1,2_1,2_1,0,0,1,1,0,0
2995,0.48598130841121495,0.5,0.5384615384615384,0.5825242718446602,0.4953271028037382,0.6333333333333333,qP8YzH6LT9c.001.mp4,training,qP8YzH6LT9c,2,2,1,2_2,2_1,1,0,0,1,1,0
2996,0.6168224299065421,0.8541666666666667,0.7142857142857143,0.6990291262135921,0.6635514018691588,0.9333333333333333,F9mZ6De_6Ko.004.mp4,training,F9mZ6De_6Ko,1,2,1,2_1,2_1,1,1,1,1,1,1
2997,0.663551401869159,0.5208333333333334,0.4615384615384615,0.3980582524271845,0.47663551401869153,0.6444444444444444,99OBSlFjLXI.000.mp4,training,99OBSlFjLXI,1,2,1,2_1,2_1,1,1,0,0,1,0
2998,0.6448598130841123,0.8125000000000001,0.7362637362637363,0.7572815533980582,0.7383177570093457,0.6777777777777777,gUyH1qvbOZA.004.mp4,training,gUyH1qvbOZA,2,2,2,2_2,2_2,1,1,1,1,1,1
2999,0.37383177570093457,0.3645833333333333,0.5604395604395604,0.5048543689320388,0.40186915887850466,0.3777777777777778,c4XnKouozXU.004.mp4,training,c4XnKouozXU,2,2,2,2_2,2_2,0,0,1,0,0,0
3000,0.5046728971962617,0.4479166666666667,0.6263736263736264,0.5825242718446602,0.5233644859813084,0.7777777777777777,T4eZ81aJwJI.004.mp4,training,T4eZ81aJwJI,1,1,2,1_1,1_2,1,0,1,1,1,1
3001,0.48598130841121495,0.6875,0.5604395604395604,0.6699029126213591,0.5794392523364486,0.7,rCxlfusNJlY.002.mp4,training,rCxlfusNJlY,1,1,1,1_1,1_1,1,1,1,1,1,1
3002,0.5981308411214954,0.59375,0.6483516483516484,0.6601941747572816,0.644859813084112,0.6666666666666666,TPk6KiHuPag.001.mp4,training,TPk6KiHuPag,1,2,1,2_1,2_1,1,1,1,1,1,1
3003,0.3271028037383178,0.4479166666666667,0.3516483516483516,0.4466019417475728,0.37383177570093457,0.3777777777777778,rJgbslC72gw.001.mp4,training,rJgbslC72gw,2,2,2,2_2,2_2,0,0,0,0,0,0
3004,0.24299065420560748,0.4166666666666667,0.5274725274725275,0.47572815533980584,0.4579439252336448,0.6,taSAaWKcmTw.004.mp4,training,taSAaWKcmTw,1,1,1,1_1,1_1,0,0,0,0,1,0
3005,0.3271028037383178,0.40625000000000006,0.5054945054945055,0.35922330097087385,0.35514018691588783,0.33333333333333337,AZj2VoCcayA.000.mp4,training,AZj2VoCcayA,1,1,2,1_1,1_2,0,0,0,0,0,0
3006,0.5327102803738318,0.65625,0.7472527472527474,0.5242718446601942,0.6355140186915886,0.5444444444444444,CwYNQlRTvPc.000.mp4,training,CwYNQlRTvPc,1,2,1,2_1,2_1,1,1,1,1,0,1
3007,0.37383177570093457,0.6041666666666666,0.5824175824175825,0.36893203883495146,0.4485981308411215,0.6666666666666666,3VTL2kFt17M.004.mp4,training,3VTL2kFt17M,1,2,1,2_1,2_1,0,1,1,0,1,0
3008,0.38317757009345793,0.46875,0.5164835164835165,0.35922330097087385,0.47663551401869153,0.5,rD6NViDdyOU.002.mp4,training,rD6NViDdyOU,1,1,1,1_1,1_1,0,0,0,0,0,0
3009,0.4579439252336449,0.5416666666666666,0.6043956043956044,0.6310679611650486,0.5233644859813084,0.5888888888888889,oLO05QNhhGg.001.mp4,training,oLO05QNhhGg,1,2,2,2_1,2_2,0,1,1,1,1,1
3010,0.4205607476635514,0.4791666666666667,0.5934065934065933,0.4368932038834952,0.5233644859813084,0.7333333333333333,EmGTj1DRMbo.004.mp4,training,EmGTj1DRMbo,1,2,1,2_1,2_1,0,0,1,0,1,1
3011,0.4205607476635514,0.5104166666666666,0.6703296703296703,0.6407766990291262,0.5327102803738317,0.5555555555555556,PVm7Om88BSw.001.mp4,training,PVm7Om88BSw,1,1,2,1_1,1_2,0,0,1,1,0,1
3012,0.4579439252336449,0.4791666666666667,0.5934065934065933,0.4854368932038835,0.46728971962616817,0.5444444444444444,w_ExyXsnw2A.003.mp4,training,w_ExyXsnw2A,1,2,1,2_1,2_1,0,0,1,0,0,0
3013,0.4672897196261683,0.65625,0.5494505494505494,0.5048543689320388,0.514018691588785,0.6,Af_F0IzHK6o.000.mp4,training,Af_F0IzHK6o,1,1,2,1_1,1_2,0,1,1,0,1,1
3014,0.18691588785046728,0.2395833333333333,0.4175824175824176,0.30097087378640774,0.18691588785046725,0.28888888888888886,HhC2cGFFZeY.001.mp4,training,HhC2cGFFZeY,1,1,1,1_1,1_1,0,0,0,0,0,0
3015,0.4579439252336449,0.45833333333333337,0.5604395604395604,0.3786407766990291,0.41121495327102797,0.5666666666666667,sqnW6xXYTKg.000.mp4,training,sqnW6xXYTKg,1,1,1,1_1,1_1,0,0,1,0,1,0
3016,0.7383177570093458,0.8020833333333334,0.6813186813186812,0.6310679611650486,0.6822429906542056,0.6777777777777777,bviHajVIie0.005.mp4,training,bviHajVIie0,1,1,1,1_1,1_1,1,1,1,1,1,1
3017,0.5700934579439253,0.4479166666666667,0.5604395604395604,0.4368932038834952,0.46728971962616817,0.4666666666666667,ihEFzP5S57g.003.mp4,training,ihEFzP5S57g,1,1,1,1_1,1_1,1,0,1,0,0,0
3018,0.4672897196261683,0.3645833333333333,0.29670329670329665,0.27184466019417475,0.308411214953271,0.38888888888888895,luH2RoZW-eY.003.mp4,training,luH2RoZW-eY,1,2,1,2_1,2_1,0,0,0,0,0,0
3019,0.47663551401869164,0.5625,0.5824175824175825,0.36893203883495146,0.4579439252336448,0.611111111111111,1mdMhaq5p4w.005.mp4,training,1mdMhaq5p4w,1,2,1,2_1,2_1,1,1,1,0,1,0
3020,0.6074766355140188,0.7604166666666666,0.6923076923076923,0.8349514563106796,0.719626168224299,0.6666666666666666,dvMeqVbpKW8.004.mp4,training,dvMeqVbpKW8,1,1,1,1_1,1_1,1,1,1,1,1,1
3021,0.4672897196261683,0.6770833333333334,0.5604395604395604,0.5728155339805825,0.6074766355140186,0.7333333333333333,qoztP0w5-Vo.000.mp4,training,qoztP0w5-Vo,1,1,2,1_1,1_2,0,1,1,1,1,1
3022,0.7196261682242993,0.625,0.846153846153846,0.5728155339805825,0.6915887850467289,0.6777777777777777,mM6QbrCrdLo.000.mp4,training,mM6QbrCrdLo,1,2,1,2_1,2_1,1,1,1,1,1,1
3023,0.4392523364485981,0.5208333333333334,0.5604395604395604,0.4951456310679611,0.5233644859813084,0.43333333333333335,s6N1pv5lzrU.003.mp4,training,s6N1pv5lzrU,1,1,1,1_1,1_1,0,1,1,0,0,1
3024,0.6261682242990655,0.5729166666666666,0.6153846153846153,0.5533980582524272,0.6074766355140186,0.7222222222222221,lvae9lRUugE.005.mp4,training,lvae9lRUugE,1,2,1,2_1,2_1,1,1,1,1,1,1
3025,0.35514018691588783,0.18749999999999997,0.30769230769230765,0.15533980582524273,0.14953271028037382,0.34444444444444444,0dIqLMMn4jY.000.mp4,training,0dIqLMMn4jY,1,2,2,2_1,2_2,0,0,0,0,0,0
3026,0.7663551401869159,0.65625,0.5494505494505494,0.4854368932038835,0.6261682242990654,0.6777777777777777,4ZlcaXadwlo.005.mp4,training,4ZlcaXadwlo,1,2,1,2_1,2_1,1,1,1,0,1,1
3027,0.4485981308411215,0.5520833333333334,0.5934065934065933,0.6213592233009709,0.6261682242990654,0.6222222222222222,2fzLibPAtvI.004.mp4,training,2fzLibPAtvI,1,2,1,2_1,2_1,0,1,1,1,1,1
3028,0.5233644859813085,0.5625,0.6153846153846153,0.7087378640776699,0.5607476635514018,0.7333333333333333,Pkgi4--hwfo.005.mp4,training,Pkgi4--hwfo,1,2,1,2_1,2_1,1,1,1,1,1,1
3029,0.28037383177570097,0.21874999999999997,0.1978021978021978,0.24271844660194175,0.19626168224299062,0.43333333333333335,MBgwyWKYWVM.002.mp4,training,MBgwyWKYWVM,1,2,1,2_1,2_1,0,0,0,0,0,0
3030,0.7102803738317757,0.7604166666666666,0.6153846153846153,0.7281553398058251,0.6635514018691588,0.7333333333333333,nUazOUcW_AM.005.mp4,training,nUazOUcW_AM,1,2,1,2_1,2_1,1,1,1,1,1,1
3031,0.5327102803738318,0.5,0.5824175824175825,0.35922330097087385,0.4953271028037382,0.5555555555555556,MRquWhqw4Jw.000.mp4,training,MRquWhqw4Jw,1,1,1,1_1,1_1,1,0,1,0,0,0
3032,0.24299065420560748,0.29166666666666663,0.4505494505494505,0.3495145631067961,0.3644859813084112,0.3111111111111111,btcCanysQsw.000.mp4,training,btcCanysQsw,1,1,1,1_1,1_1,0,0,0,0,0,0
3033,0.5233644859813085,0.59375,0.6263736263736264,0.7766990291262136,0.6074766355140186,0.5444444444444444,MI_GQLbnoew.000.mp4,training,MI_GQLbnoew,1,2,1,2_1,2_1,1,1,1,1,0,1
3034,0.48598130841121495,0.45833333333333337,0.5934065934065933,0.4174757281553398,0.47663551401869153,0.4444444444444445,3orJLMVqWYw.004.mp4,training,3orJLMVqWYw,1,1,1,1_1,1_1,1,0,1,0,0,0
3035,0.691588785046729,0.7500000000000001,0.6043956043956044,0.5728155339805825,0.6822429906542056,0.6333333333333333,tNPLxKC38Xs.003.mp4,training,tNPLxKC38Xs,1,2,1,2_1,2_1,1,1,1,1,1,1
3036,0.5607476635514019,0.6770833333333334,0.6263736263736264,0.6990291262135921,0.6728971962616823,0.7777777777777777,8c4_VDh2r5s.001.mp4,training,8c4_VDh2r5s,1,2,1,2_1,2_1,1,1,1,1,1,1
3037,0.5981308411214954,0.5833333333333333,0.5824175824175825,0.3883495145631068,0.5514018691588785,0.6222222222222222,xcVy0l2nfV0.001.mp4,training,xcVy0l2nfV0,2,2,2,2_2,2_2,1,1,1,0,1,1
3038,0.4579439252336449,0.6145833333333333,0.5824175824175825,0.8543689320388351,0.644859813084112,0.6777777777777777,n5Jeeqfj2_U.000.mp4,training,n5Jeeqfj2_U,1,2,1,2_1,2_1,0,1,1,1,1,1
3039,0.588785046728972,0.7187499999999999,0.5604395604395604,0.3883495145631068,0.5607476635514018,0.7222222222222221,p_Z4QGqu4Qo.004.mp4,training,p_Z4QGqu4Qo,1,1,1,1_1,1_1,1,1,1,0,1,1
3040,0.5233644859813085,0.65625,0.6813186813186812,0.8446601941747574,0.6542056074766355,0.5444444444444444,glgfB3vFewc.003.mp4,training,glgfB3vFewc,1,2,1,2_1,2_1,1,1,1,1,0,1
3041,0.29906542056074764,0.20833333333333331,0.3626373626373627,0.16504854368932043,0.2897196261682243,0.33333333333333337,knpgk7LAMb0.002.mp4,training,knpgk7LAMb0,1,1,1,1_1,1_1,0,0,0,0,0,0
3042,0.37383177570093457,0.5104166666666666,0.5274725274725275,0.8252427184466018,0.47663551401869153,0.6,K9ZTOb6PbfQ.004.mp4,training,K9ZTOb6PbfQ,1,2,1,2_1,2_1,0,0,0,1,1,0
3043,0.5700934579439253,0.42708333333333337,0.5384615384615384,0.5339805825242718,0.5327102803738317,0.6666666666666666,8g5jPiQ6XdA.003.mp4,training,8g5jPiQ6XdA,1,1,1,1_1,1_1,1,0,0,1,1,1
3044,0.19626168224299068,0.06249999999999998,0.24175824175824176,0.12621359223300968,0.07476635514018691,0.3777777777777778,Gk94xrcmFts.005.mp4,training,Gk94xrcmFts,1,2,1,2_1,2_1,0,0,0,0,0,0
3045,0.4112149532710281,0.5625,0.4505494505494505,0.5825242718446602,0.46728971962616817,0.4888888888888889,k3iu-fhIkeI.003.mp4,training,k3iu-fhIkeI,1,1,1,1_1,1_1,0,1,0,1,0,0
3046,0.4018691588785047,0.3125,0.3516483516483516,0.4174757281553398,0.3177570093457943,0.23333333333333334,jrhvXPaXo-0.000.mp4,training,jrhvXPaXo-0,1,2,2,2_1,2_2,0,0,0,0,0,0
3047,0.5233644859813085,0.6666666666666667,0.5054945054945055,0.5339805825242718,0.4953271028037382,0.7666666666666666,Wd0V4MNvqcg.000.mp4,training,Wd0V4MNvqcg,1,1,1,1_1,1_1,1,1,0,1,1,0
3048,0.26168224299065423,0.6145833333333333,0.5824175824175825,0.5922330097087379,0.5887850467289719,0.5333333333333333,wm94g-5Cg5s.005.mp4,training,wm94g-5Cg5s,1,1,1,1_1,1_1,0,1,1,1,0,1
3049,0.8130841121495327,0.7291666666666667,0.7032967032967032,0.5922330097087379,0.7102803738317757,0.888888888888889,z3DO3tdrsnQ.000.mp4,training,z3DO3tdrsnQ,1,2,2,2_1,2_2,1,1,1,1,1,1
3050,0.6168224299065421,0.6041666666666666,0.4725274725274725,0.6990291262135921,0.5887850467289719,0.7333333333333333,9o10YrQykMk.003.mp4,training,9o10YrQykMk,1,2,1,2_1,2_1,1,1,0,1,1,1
3051,0.5794392523364487,0.5729166666666666,0.5384615384615384,0.5728155339805825,0.4859813084112149,0.5111111111111111,k3iu-fhIkeI.000.mp4,training,k3iu-fhIkeI,1,1,1,1_1,1_1,1,1,0,1,0,0
3052,0.4205607476635514,0.4791666666666667,0.6263736263736264,0.4854368932038835,0.4299065420560747,0.5555555555555556,fSkQXqXR7D0.000.mp4,training,fSkQXqXR7D0,1,1,2,1_1,1_2,0,0,1,0,0,0
3053,0.4485981308411215,0.4166666666666667,0.5714285714285714,0.36893203883495146,0.4205607476635514,0.4888888888888889,MkVsl0hdphE.000.mp4,training,MkVsl0hdphE,1,2,1,2_1,2_1,0,0,1,0,0,0
3054,0.6074766355140188,0.7291666666666667,0.5714285714285714,0.8252427184466018,0.7476635514018691,0.7333333333333333,bAxlTgobVHE.001.mp4,training,bAxlTgobVHE,1,2,1,2_1,2_1,1,1,1,1,1,1
3055,0.5794392523364487,0.7291666666666667,0.6593406593406592,0.4951456310679611,0.6074766355140186,0.5666666666666667,_hmiW83i0GY.000.mp4,training,_hmiW83i0GY,2,1,1,1_2,1_1,1,1,1,0,1,1
3056,0.6168224299065421,0.65625,0.6483516483516484,0.7961165048543688,0.7383177570093457,0.6444444444444444,hK5lmI9pwck.003.mp4,training,hK5lmI9pwck,1,2,1,2_1,2_1,1,1,1,1,1,1
3057,0.28037383177570097,0.45833333333333337,0.5824175824175825,0.5825242718446602,0.40186915887850466,0.28888888888888886,PHmkN1cPl10.005.mp4,training,PHmkN1cPl10,1,1,2,1_1,1_2,0,0,1,1,0,0
3058,0.4018691588785047,0.6666666666666667,0.3956043956043956,0.6893203883495147,0.5607476635514018,0.6,xzRYaxrhne8.003.mp4,training,xzRYaxrhne8,1,2,2,2_1,2_2,0,1,0,1,1,1
3059,0.26168224299065423,0.4166666666666667,0.32967032967032966,0.4563106796116505,0.3457943925233644,0.6222222222222222,yozI_jvMrTw.004.mp4,training,yozI_jvMrTw,1,2,1,2_1,2_1,0,0,0,0,1,0
3060,0.4205607476635514,0.59375,0.5384615384615384,0.3300970873786408,0.40186915887850466,0.5,53srfuqv9LM.002.mp4,training,53srfuqv9LM,2,2,1,2_2,2_1,0,1,0,0,0,0
3061,0.19626168224299068,0.32291666666666663,0.5164835164835165,0.6504854368932039,0.4579439252336448,0.3666666666666667,c4XnKouozXU.003.mp4,training,c4XnKouozXU,2,2,2,2_2,2_2,0,0,0,1,0,0
3062,0.2710280373831776,0.46875,0.5164835164835165,0.4854368932038835,0.41121495327102797,0.5333333333333333,PyPFJWirPjs.001.mp4,training,PyPFJWirPjs,1,1,1,1_1,1_1,0,0,0,0,0,0
3063,0.5327102803738318,0.6145833333333333,0.4065934065934066,0.4660194174757281,0.5607476635514018,0.5444444444444444,xEmwNv4OxGE.001.mp4,training,xEmwNv4OxGE,1,1,2,1_1,1_2,1,1,0,0,0,1
3064,0.588785046728972,0.5625,0.4945054945054945,0.6019417475728155,0.6542056074766355,0.7,Zi7QHI_5ipU.005.mp4,training,Zi7QHI_5ipU,1,2,1,2_1,2_1,1,1,0,1,1,1
3065,0.35514018691588783,0.4166666666666667,0.5054945054945055,0.5145631067961165,0.41121495327102797,0.5111111111111111,MajYvFTkKnk.005.mp4,training,MajYvFTkKnk,1,2,2,2_1,2_2,0,0,0,0,0,0
3066,0.6448598130841123,0.6666666666666667,0.5934065934065933,0.7475728155339806,0.6822429906542056,0.6555555555555556,cBR5cDwwdno.003.mp4,training,cBR5cDwwdno,1,2,2,2_1,2_2,1,1,1,1,1,1
3067,0.5514018691588786,0.7291666666666667,0.6483516483516484,0.5436893203883495,0.6074766355140186,0.4888888888888889,JiXJeI5_jGM.002.mp4,training,JiXJeI5_jGM,1,1,1,1_1,1_1,1,1,1,1,0,1
3068,0.4579439252336449,0.5,0.5384615384615384,0.5533980582524272,0.514018691588785,0.5666666666666667,7RQbn7LM10I.000.mp4,training,7RQbn7LM10I,1,2,1,2_1,2_1,0,0,0,1,1,1
3069,0.5327102803738318,0.5520833333333334,0.4835164835164835,0.6601941747572816,0.5887850467289719,0.6444444444444444,laPGbkC87us.004.mp4,training,laPGbkC87us,1,2,2,2_1,2_2,1,1,0,1,1,1
3070,0.7570093457943926,0.6354166666666666,0.6043956043956044,0.6116504854368932,0.5887850467289719,0.711111111111111,1tPH6PNeOSk.002.mp4,training,1tPH6PNeOSk,1,2,1,2_1,2_1,1,1,1,1,1,1
3071,0.6448598130841123,0.40625000000000006,0.6153846153846153,0.3786407766990291,0.40186915887850466,0.7,3g6Ab-BIbR4.001.mp4,training,3g6Ab-BIbR4,1,2,2,2_1,2_2,1,0,1,0,1,0
3072,0.5046728971962617,0.6770833333333334,0.6483516483516484,0.6019417475728155,0.5514018691588785,0.6666666666666666,gj3-xvhPeWg.003.mp4,training,gj3-xvhPeWg,1,1,2,1_1,1_2,1,1,1,1,1,1
3073,0.4205607476635514,0.32291666666666663,0.3516483516483516,0.3300970873786408,0.19626168224299062,0.5888888888888889,TNtcyfM9jak.000.mp4,training,TNtcyfM9jak,1,1,1,1_1,1_1,0,0,0,0,1,0
3074,0.12149532710280371,0.2395833333333333,0.2747252747252747,0.31067961165048547,0.17757009345794392,0.28888888888888886,2mfmw63l88g.005.mp4,training,2mfmw63l88g,1,1,2,1_1,1_2,0,0,0,0,0,0
3075,0.47663551401869164,0.5729166666666666,0.5714285714285714,0.5145631067961165,0.5420560747663551,0.4777777777777778,wBCSJVBr4ZE.004.mp4,training,wBCSJVBr4ZE,1,1,1,1_1,1_1,1,1,1,0,0,1
3076,0.48598130841121495,0.59375,0.5824175824175825,0.5339805825242718,0.5514018691588785,0.6666666666666666,qjU3GX3jgSY.004.mp4,training,qjU3GX3jgSY,1,2,1,2_1,2_1,1,1,1,1,1,1
3077,0.26168224299065423,0.5,0.5714285714285714,0.31067961165048547,0.3644859813084112,0.5444444444444444,aFVFvJNnFt0.005.mp4,training,aFVFvJNnFt0,1,1,1,1_1,1_1,0,0,1,0,0,0
3078,0.6542056074766356,0.53125,0.6593406593406592,0.6019417475728155,0.5233644859813084,0.7444444444444444,pDt0F4zFfBs.005.mp4,training,pDt0F4zFfBs,1,2,1,2_1,2_1,1,1,1,1,1,1
3079,0.14018691588785046,0.1666666666666666,0.2857142857142857,0.2912621359223301,0.23364485981308408,0.1777777777777778,wYZJ2HXfvmQ.002.mp4,training,wYZJ2HXfvmQ,2,2,2,2_2,2_2,0,0,0,0,0,0
3080,0.8130841121495327,0.8229166666666667,0.6483516483516484,0.7766990291262136,0.7757009345794392,0.7999999999999999,BmDClgdWlH4.004.mp4,training,BmDClgdWlH4,1,2,1,2_1,2_1,1,1,1,1,1,1
3081,0.6822429906542057,0.4895833333333333,0.5934065934065933,0.4466019417475728,0.5420560747663551,0.6666666666666666,YF2QVn1fK1E.005.mp4,training,YF2QVn1fK1E,1,1,1,1_1,1_1,1,0,1,0,1,1
3082,0.6074766355140188,0.6458333333333333,0.5384615384615384,0.5728155339805825,0.5420560747663551,0.5666666666666667,jmbAPNTJ3Vk.005.mp4,training,jmbAPNTJ3Vk,2,2,2,2_2,2_2,1,1,0,1,1,1
3083,0.4018691588785047,0.4479166666666667,0.5274725274725275,0.33980582524271846,0.4485981308411215,0.4888888888888889,M0U48Lm33A8.005.mp4,training,M0U48Lm33A8,1,1,1,1_1,1_1,0,0,0,0,0,0
3084,0.47663551401869164,0.5729166666666666,0.5494505494505494,0.5825242718446602,0.6074766355140186,0.6444444444444444,5kwoq4EZixQ.003.mp4,training,5kwoq4EZixQ,2,1,1,1_2,1_1,1,1,1,1,1,1
3085,0.5420560747663552,0.7291666666666667,0.4615384615384615,0.5825242718446602,0.5981308411214953,0.6,wy1szFSVpEI.002.mp4,training,wy1szFSVpEI,2,1,1,1_2,1_1,1,1,0,1,1,1
3086,0.5420560747663552,0.5729166666666666,0.4505494505494505,0.47572815533980584,0.4485981308411215,0.5555555555555556,t0AupkXkkZw.004.mp4,training,t0AupkXkkZw,1,2,1,2_1,2_1,1,1,0,0,0,0
3087,0.18691588785046728,0.17708333333333331,0.4175824175824176,0.4466019417475728,0.3457943925233644,0.26666666666666666,YNlhBpVk1tw.002.mp4,training,YNlhBpVk1tw,1,1,1,1_1,1_1,0,0,0,0,0,0
3088,0.4018691588785047,0.5,0.5164835164835165,0.5728155339805825,0.4859813084112149,0.4888888888888889,fEZrAGQoh_g.001.mp4,training,fEZrAGQoh_g,1,1,2,1_1,1_2,0,0,0,1,0,0
3089,0.48598130841121495,0.53125,0.6043956043956044,0.5825242718446602,0.5046728971962616,0.6222222222222222,C-48U5oDuvw.003.mp4,training,C-48U5oDuvw,1,1,1,1_1,1_1,1,1,1,1,1,1
3090,0.5420560747663552,0.42708333333333337,0.4615384615384615,0.3203883495145631,0.3644859813084112,0.5333333333333333,DhqfB9chceo.001.mp4,training,DhqfB9chceo,1,1,1,1_1,1_1,1,0,0,0,0,0
3091,0.3271028037383178,0.40625000000000006,0.5054945054945055,0.4174757281553398,0.3831775700934579,0.43333333333333335,Fgq5I4bkq2s.001.mp4,training,Fgq5I4bkq2s,1,1,2,1_1,1_2,0,0,0,0,0,0
3092,0.4953271028037384,0.4479166666666667,0.3406593406593406,0.4368932038834952,0.3925233644859813,0.3777777777777778,j6d-KRDXnUI.001.mp4,training,j6d-KRDXnUI,1,2,2,2_1,2_2,1,0,0,0,0,0
3093,0.14018691588785046,0.20833333333333331,0.23076923076923075,0.2621359223300971,0.22429906542056074,0.32222222222222224,j3jdT1V-DeI.000.mp4,training,j3jdT1V-DeI,1,2,2,2_1,2_2,0,0,0,0,0,0
3094,0.4112149532710281,0.32291666666666663,0.5274725274725275,0.3300970873786408,0.2616822429906542,0.3555555555555556,Bo-mrL28d8M.003.mp4,training,Bo-mrL28d8M,1,2,2,2_1,2_2,0,0,0,0,0,0
3095,0.18691588785046728,0.2708333333333333,0.0,0.21359223300970873,0.1682242990654205,0.5333333333333333,1RMdiCbNNh4.003.mp4,training,1RMdiCbNNh4,1,2,1,2_1,2_1,0,0,0,0,0,0
3096,0.25233644859813087,0.28125,0.3516483516483516,0.2912621359223301,0.308411214953271,0.32222222222222224,EknEAPhAjdA.001.mp4,training,EknEAPhAjdA,1,2,2,2_1,2_2,0,0,0,0,0,0
3097,0.6542056074766356,0.5729166666666666,0.6153846153846153,0.6407766990291262,0.5887850467289719,0.6666666666666666,-Gl98Jn45Fs.001.mp4,training,-Gl98Jn45Fs,1,2,1,2_1,2_1,1,1,1,1,1,1
3098,0.3271028037383178,0.2395833333333333,0.2857142857142857,0.2912621359223301,0.19626168224299062,0.3555555555555556,JhdFmuwquHM.003.mp4,training,JhdFmuwquHM,1,1,1,1_1,1_1,0,0,0,0,0,0
3099,0.5514018691588786,0.625,0.6703296703296703,0.5825242718446602,0.6915887850467289,0.6222222222222222,zeUC7e-4w1E.005.mp4,training,zeUC7e-4w1E,1,2,1,2_1,2_1,1,1,1,1,1,1
3100,0.5046728971962617,0.6458333333333333,0.5824175824175825,0.5533980582524272,0.5233644859813084,0.5777777777777777,UjqpaK1HlKI.004.mp4,training,UjqpaK1HlKI,1,1,1,1_1,1_1,1,1,1,1,1,1
3101,0.47663551401869164,0.6666666666666667,0.5164835164835165,0.7184466019417477,0.6074766355140186,0.5444444444444444,mXgUV0o6a20.001.mp4,training,mXgUV0o6a20,2,1,2,1_2,1_2,1,1,0,1,0,1
3102,0.1588785046728972,0.15624999999999994,0.30769230769230765,0.2038834951456311,0.19626168224299062,0.2111111111111111,V7_h3URfSFY.005.mp4,training,V7_h3URfSFY,1,2,1,2_1,2_1,0,0,0,0,0,0
3103,0.3271028037383178,0.3645833333333333,0.4725274725274725,0.5728155339805825,0.46728971962616817,0.4888888888888889,mpXOSY5dW7c.000.mp4,training,mpXOSY5dW7c,1,1,2,1_1,1_2,0,0,0,1,0,0
3104,0.16822429906542055,0.25,0.2857142857142857,0.3300970873786408,0.19626168224299062,0.2,0gv5Z0qt2jc.002.mp4,training,0gv5Z0qt2jc,1,2,1,2_1,2_1,0,0,0,0,0,0
3105,0.7757009345794394,0.8333333333333334,0.6813186813186812,0.7087378640776699,0.6915887850467289,0.8999999999999999,fBMKlYUjA9E.000.mp4,training,fBMKlYUjA9E,1,2,1,2_1,2_1,1,1,1,1,1,1
